id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga,address
"YARRAC10989",-37.795643,145.007718,"Fairlea Ovals",,"Yarra Bend","Road","FAIRFIELD","3078","Soccer","outdoor","Grass","YARRA","Yarra Bend Road, FAIRFIELD 3078"
"DAREBI11838",-37.773624,145.028359,"Pitcher Park",,"Seperation","Street","FAIRFIELD","3078","Cricket","outdoor","Synthetic Pitch","DAREBIN","Seperation Street, FAIRFIELD 3078"
"DAREBI11838",-37.773624,145.028359,"Pitcher Park",,"Seperation","Street","FAIRFIELD","3078","Football","outdoor","Grass","DAREBIN","Seperation Street, FAIRFIELD 3078"
"YARRAC10988",-37.790643,145.004188,"Quarries Park Skate Facility",,"Heidelberg","Road","FAIRFIELD","3078","Skating","outdoor","NA","YARRA","Heidelberg Road, FAIRFIELD 3078"
"YARRAC10985",-37.789873,145.003111,"Ramsden Street Oval and Pavilion",,"Ramsden","Street","FAIRFIELD","3078","Cricket","outdoor","Synthetic Pitch","YARRA","Ramsden Street, FAIRFIELD 3078"
"YARRAC10985",-37.789873,145.003111,"Ramsden Street Oval and Pavilion",,"Ramsden","Street","FAIRFIELD","3078","Football","outdoor","Grass","YARRA","Ramsden Street, FAIRFIELD 3078"
"YARRAC10986",-37.789873,145.003111,"Walker Street Soccer Pitch",,"Walker","Street","FAIRFIELD","3078","Soccer","outdoor","Grass","YARRA","Walker Street, FAIRFIELD 3078"
"YARRAC10990",-37.795643,145.007718,"Westfield Ovals",,"Yarra Bend","Road","FAIRFIELD","3078","Cricket","outdoor","Concrete Pitch","YARRA","Yarra Bend Road, FAIRFIELD 3078"
"YARRAC10987",-37.789873,145.003111,"Yambla Reserve and Pavilion",,"Walker","Street","FAIRFIELD","3078","Soccer","outdoor","Grass","YARRA","Walker Street, FAIRFIELD 3078"
"BANYUL12803",-37.760286,145.034231,"Cartledge Reserve",,"Valentine","Street","IVANHOE","3079","Cricket","outdoor","Synthetic Pitch","BANYULE","Valentine Street, IVANHOE 3079"
"BANYUL12803",-37.760286,145.034231,"Cartledge Reserve",,"Valentine","Street","IVANHOE","3079","Soccer","outdoor","Grass","BANYULE","Valentine Street, IVANHOE 3079"
"BANYUL12805",-37.77672,145.049173,"Chelsworth Park",,"Irvine","Road","IVANHOE","3079","Baseball","outdoor","Grass","BANYULE","Irvine Road, IVANHOE 3079"
"BANYUL12805",-37.77672,145.049173,"Chelsworth Park",,"Irvine","Road","IVANHOE","3079","Cricket","outdoor","Synthetic Pitch","BANYULE","Irvine Road, IVANHOE 3079"
"BANYUL12805",-37.77672,145.049173,"Chelsworth Park",,"Irvine","Road","IVANHOE","3079","Cricket","outdoor","Turf Pitch","BANYULE","Irvine Road, IVANHOE 3079"
"BANYUL12805",-37.77672,145.049173,"Chelsworth Park",,"Irvine","Road","IVANHOE","3079","Football","outdoor","Grass","BANYULE","Irvine Road, IVANHOE 3079"
"BANYUL12805",-37.77672,145.049173,"Chelsworth Park",,"Irvine","Road","IVANHOE","3079","Tennis","outdoor","Artificial Turf","BANYULE","Irvine Road, IVANHOE 3079"
"BANYUL12805",-37.77672,145.049173,"Chelsworth Park",,"Irvine","Road","IVANHOE","3079","Tennis","outdoor","Hard Court","BANYULE","Irvine Road, IVANHOE 3079"
"BANYUL12861",-37.778907,145.062318,"Eaglemont Tennis Club",,"The Boulevard","NA","IVANHOE EAST","3079","Tennis","outdoor","Hard Court","BANYULE","The Boulevard, IVANHOE EAST 3079"
"BANYUL12828",-37.76226,145.043423,"Ivanhoe Aquatic & Fitness Centre",,"Waterdale","Road","IVANHOE","3079","Fitness / Gymnasium Workouts","indoor","NA","BANYULE","Waterdale Road, IVANHOE 3079"
"BANYUL12828",-37.76226,145.043423,"Ivanhoe Aquatic & Fitness Centre",,"Waterdale","Road","IVANHOE","3079","Swimming","indoor","25m Pool - Indoor, Childrens Learning Pool","BANYULE","Waterdale Road, IVANHOE 3079"
"BANYUL12802",-37.779908,145.057347,"Ivanhoe Golf Course",,"The Boulevard","NA","IVANHOE","3079","Golf","outdoor","9 Hole Course - Public","BANYULE","The Boulevard NA, IVANHOE 3079"
"BANYUL12829",-37.772888,145.051829,"Ivanhoe Park",,"Lower Heidelberg","Road","IVANHOE","3079","Cricket","outdoor","Turf Pitch","BANYULE","Lower Heidelberg Road, IVANHOE 3079"
"BANYUL12829",-37.772888,145.051829,"Ivanhoe Park",,"Lower Heidelberg","Road","IVANHOE","3079","Croquet","outdoor","NA","BANYULE","Lower Heidelberg Road, IVANHOE 3079"
"BANYUL12829",-37.772888,145.051829,"Ivanhoe Park",,"Lower Heidelberg","Road","IVANHOE","3079","Football","outdoor","Grass","BANYULE","Lower Heidelberg Road, IVANHOE 3079"
"BANYUL12829",-37.772888,145.051829,"Ivanhoe Park",,"Lower Heidelberg","Road","IVANHOE","3079","Lawn Bowls","outdoor","Grass","BANYULE","Lower Heidelberg Road, IVANHOE 3079"
"BANYUL12829",-37.772888,145.051829,"Ivanhoe Park",,"Lower Heidelberg","Road","IVANHOE","3079","Tennis","outdoor","Hard Court","BANYULE","Lower Heidelberg Road, IVANHOE 3079"
"BANYUL12830",-37.762839,145.031895,"Ivanhoe Tennis Club",,"Ford","Street","IVANHOE","3079","Tennis","outdoor","Hard Court","BANYULE","Ford Street, IVANHOE 3079"
"BANYUL12833",-37.770918,145.043779,"John Street Reserve",,"John","Street","IVANHOE","3079","Lawn Bowls","outdoor","Grass","BANYULE","John Street, IVANHOE 3079"
"BANYUL12833",-37.770918,145.043779,"John Street Reserve",,"John","Street","IVANHOE","3079","Tennis","outdoor","Hard Court","BANYULE","John Street, IVANHOE 3079"
"BANYUL12847",-37.765457,145.032107,"Seddon Reserve",,"Livingstone","Street","IVANHOE","3079","Cricket","outdoor","Synthetic Pitch","BANYULE","Livingstone Street, IVANHOE 3079"
"BANYUL12847",-37.765457,145.032107,"Seddon Reserve",,"Livingstone","Street","IVANHOE","3079","Football","outdoor","Grass","BANYULE","Livingstone Street, IVANHOE 3079"
"BANYUL12812",-37.755193,145.033537,"Cyril Cummins Reserve",,"Liberty","Parade","WEST HEIDELBERG","3081","Hockey","outdoor","Artificial Turf","BANYULE","Liberty Parade, WEST HEIDELBERG 3081"
"BANYUL12812",-37.755193,145.033537,"Cyril Cummins Reserve",,"Liberty","Parade","WEST HEIDELBERG","3081","Tennis","outdoor","Hard Court","BANYULE","Liberty Parade, WEST HEIDELBERG 3081"
"BANYUL12818",-37.754252,145.037293,"Ford Park",,"Davidson","Street","WEST HEIDELBERG","3081","Cricket","outdoor","Synthetic Pitch","BANYULE","Davidson Street, WEST HEIDELBERG 3081"
"BANYUL12818",-37.754252,145.037293,"Ford Park",,"Davidson","Street","WEST HEIDELBERG","3081","Football","outdoor","Grass","BANYULE","Davidson Street, WEST HEIDELBERG 3081"
"BANYUL12831",-37.749856,145.052201,"James Reserve",,"James","Street","HEIDELBERG HEIGHTS","3081","Cricket","outdoor","Synthetic Pitch","BANYULE","James Street, HEIDELBERG HEIGHTS 3081"
"BANYUL12831",-37.749856,145.052201,"James Reserve",,"James","Street","HEIDELBERG HEIGHTS","3081","Soccer","outdoor","Grass","BANYULE","James Street, HEIDELBERG HEIGHTS 3081"
"BANYUL12842",-37.738083,145.035075,"Olympic Park",,"Liberty","Parade","WEST HEIDELBERG","3081","Athletics","outdoor","Grass Running Track","BANYULE","Liberty Parade, WEST HEIDELBERG 3081"
"BANYUL12842",-37.738083,145.035075,"Olympic Park",,"Liberty","Parade","WEST HEIDELBERG","3081","Cricket","outdoor","Synthetic Pitch","BANYULE","Liberty Parade, WEST HEIDELBERG 3081"
"BANYUL12842",-37.738083,145.035075,"Olympic Park",,"Liberty","Parade","WEST HEIDELBERG","3081","Football","outdoor","Grass","BANYULE","Liberty Parade, WEST HEIDELBERG 3081"
"BANYUL12842",-37.738083,145.035075,"Olympic Park",,"Liberty","Parade","WEST HEIDELBERG","3081","Soccer","outdoor","Grass","BANYULE","Liberty Parade, WEST HEIDELBERG 3081"
"BANYUL12848",-37.740974,145.049584,"Shelley Park",,"Shelley","Street","HEIDELBERG HEIGHTS","3081","Cricket","outdoor","Synthetic Pitch","BANYULE","Shelley Street, HEIDELBERG HEIGHTS 3081"
"BANYUL12848",-37.740974,145.049584,"Shelley Park",,"Shelley","Street","HEIDELBERG HEIGHTS","3081","Football","outdoor","Grass","BANYULE","Shelley Street, HEIDELBERG HEIGHTS 3081"
"WHITTL9543",-37.666126,145.046534,"Findon Reserve",,"Grenda","Drive","MILL PARK","3082","Cricket","outdoor","Synthetic Pitch","WHITTLESEA","Grenda Drive, MILL PARK 3082"
"WHITTL9543",-37.666126,145.046534,"Findon Reserve",,"Grenda","Drive","MILL PARK","3082","Soccer","outdoor","Grass","WHITTLESEA","Grenda Drive, MILL PARK 3082"
"WHITTL9541",-37.671113,145.077943,"Kelynack Reserve",,"Azalea","Avenue","MILL PARK","3082","Cricket","outdoor","Synthetic Pitch","WHITTLESEA","Azalea Avenue, MILL PARK 3082"
"WHITTL9541",-37.671113,145.077943,"Kelynack Reserve",,"Azalea","Avenue","MILL PARK","3082","Football","outdoor","Grass","WHITTLESEA","Azalea Avenue, MILL PARK 3082"
"WHITTL9544",-37.655975,145.056146,"Mill Park Reserve",,"Morang","Drive","MILL PARK","3082","Baseball","outdoor","Grass","WHITTLESEA","Morang Drive, MILL PARK 3082"
"WHITTL9544",-37.655975,145.056146,"Mill Park Reserve",,"Morang","Drive","MILL PARK","3082","Skating","outdoor","NA","WHITTLESEA","Morang Drive, MILL PARK 3082"
"WHITTL9544",-37.655975,145.056146,"Mill Park Reserve",,"Morang","Drive","MILL PARK","3082","Softball","outdoor","Grass","WHITTLESEA","Morang Drive, MILL PARK 3082"
"WHITTL9545",-37.666566,145.062758,"Redleap Reserve & Mill Park Basketball Stadium",,"Redleap","Avenue","MILL PARK","3082","Basketball","indoor","Wooden Gymnasium","WHITTLESEA","Redleap Avenue, MILL PARK 3082"
"WHITTL9545",-37.666566,145.062758,"Redleap Reserve & Mill Park Basketball Stadium",,"Redleap","Avenue","MILL PARK","3082","Cricket","outdoor","Synthetic Pitch","WHITTLESEA","Redleap Avenue, MILL PARK 3082"
"WHITTL9545",-37.666566,145.062758,"Redleap Reserve & Mill Park Basketball Stadium",,"Redleap","Avenue","MILL PARK","3082","Football","outdoor","Grass","WHITTLESEA","Redleap Avenue, MILL PARK 3082"
"WHITTL9542",-37.66909,145.039467,"Sycamore Reserve",,"Sycamore","Street","MILL PARK","3082","BMX","outdoor","NA","WHITTLESEA","Sycamore Street, MILL PARK 3082"
"WHITTL9542",-37.66909,145.039467,"Sycamore Reserve",,"Sycamore","Street","MILL PARK","3082","Cricket","outdoor","Synthetic Pitch","WHITTLESEA","Sycamore Street, MILL PARK 3082"
"WHITTL9542",-37.66909,145.039467,"Sycamore Reserve",,"Sycamore","Street","MILL PARK","3082","Soccer","outdoor","Grass","WHITTLESEA","Sycamore Street, MILL PARK 3082"
"BANYUL12800",-37.697332,145.080915,"Binnak Park",,"Anderson","Parade","BUNDOORA","3083","Cricket","outdoor","Turf Pitch","BANYULE","Anderson Parade, BUNDOORA 3083"
"BANYUL12800",-37.697332,145.080915,"Binnak Park",,"Anderson","Parade","BUNDOORA","3083","Football","outdoor","Grass","BANYULE","Anderson Parade, BUNDOORA 3083"
"BANYUL12800",-37.697332,145.080915,"Binnak Park",,"Anderson","Parade","BUNDOORA","3083","Playground","outdoor",,"BANYULE","Anderson Parade, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Badminton","indoor","Wooden Gymnasium","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Basketball","indoor","Wooden Gymnasium","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Fitness / Gymnasium Workouts","indoor","NA","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Futsal","indoor","Wooden Gymnasium","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Hockey","outdoor","Artificial Turf","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Netball","indoor","Wooden Gymnasium","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"WHITTL9519",-37.68007,145.061886,"Bundoora Netball and Sports Centre",,"Mckimmies","Road","BUNDOORA","3083","Volleyball","indoor","Wooden Gymnasium","WHITTLESEA","Mckimmies Road, BUNDOORA 3083"
"DAREBI11825",-37.712695,145.026415,"John Hall Reserve",,"Dunne","Street","KINGSBURY","3083","Cricket","outdoor","Synthetic Pitch","DAREBIN","Dunne Street, KINGSBURY 3083"
"DAREBI11825",-37.712695,145.026415,"John Hall Reserve",,"Dunne","Street","KINGSBURY","3083","Football","outdoor","Grass","DAREBIN","Dunne Street, KINGSBURY 3083"
"DAREBI11826",-37.718987,145.034413,"Judith Scott Memorial Reserve",,"Browning","Street","KINGSBURY","3083","Basketball","outdoor","NA","DAREBIN","Browning Street, KINGSBURY 3083"
"DAREBI11826",-37.718987,145.034413,"Judith Scott Memorial Reserve",,"Browning","Street","KINGSBURY","3083","Boxing","indoor","NA","DAREBIN","Browning Street, KINGSBURY 3083"
"DAREBI11826",-37.718987,145.034413,"Judith Scott Memorial Reserve",,"Browning","Street","KINGSBURY","3083","Netball","outdoor","NA","DAREBIN","Browning Street, KINGSBURY 3083"
"DAREBI11826",-37.718987,145.034413,"Judith Scott Memorial Reserve",,"Browning","Street","KINGSBURY","3083","Tennis","outdoor","NA","DAREBIN","Browning Street, KINGSBURY 3083"
"BANYUL12835",-37.703645,145.075398,"Loyola Reserve",,"Gleeson","Drive","BUNDOORA","3083","Baseball","outdoor","Grass","BANYULE","Gleeson Drive, BUNDOORA 3083"
"BANYUL12835",-37.703645,145.075398,"Loyola Reserve",,"Gleeson","Drive","BUNDOORA","3083","Cricket","outdoor","Synthetic Pitch","BANYULE","Gleeson Drive, BUNDOORA 3083"
"BANYUL12840",-37.704732,145.065326,"N J Telfer Reserve",,"Greenwood","Drive","BUNDOORA","3083","Cricket","outdoor","Synthetic Pitch","BANYULE","Greenwood Drive, BUNDOORA 3083"
"BANYUL12840",-37.704732,145.065326,"N J Telfer Reserve",,"Greenwood","Drive","BUNDOORA","3083","Football","outdoor","Grass","BANYULE","Greenwood Drive, BUNDOORA 3083"
"BANYUL12840",-37.704732,145.065326,"N J Telfer Reserve",,"Greenwood","Drive","BUNDOORA","3083","Tennis","outdoor","Artificial Turf","BANYULE","Greenwood Drive, BUNDOORA 3083"
"WHITTL9515",-37.694904,145.048996,"Norris Bank Reserve",,"Mcleans","Road","BUNDOORA","3083","Basketball","outdoor","Asphalt","WHITTLESEA","Mcleans Road, BUNDOORA 3083"
"WHITTL9515",-37.694904,145.048996,"Norris Bank Reserve",,"Mcleans","Road","BUNDOORA","3083","Playground","outdoor","NA","WHITTLESEA","Mcleans Road, BUNDOORA 3083"
"WHITTL9515",-37.694904,145.048996,"Norris Bank Reserve",,"Mcleans","Road","BUNDOORA","3083","Skating","outdoor","NA","WHITTLESEA","Mcleans Road, BUNDOORA 3083"
"WHITTL9515",-37.694904,145.048996,"Norris Bank Reserve",,"Mcleans","Road","BUNDOORA","3083","Tennis","outdoor","Synthetic","WHITTLESEA","Mcleans Road, BUNDOORA 3083"
"BANYUL12852",-37.696371,145.072506,"Warrawee Park",,"The Rameo","NA","BUNDOORA","3083","Cricket","outdoor","Synthetic Pitch","BANYULE","The Rameo, BUNDOORA 3083"
"BANYUL12859",-37.697336,145.061188,"Yulong Reserve",,"Bent","Street","BUNDOORA","3083","Baseball","outdoor","NA","BANYULE","Bent Street, BUNDOORA 3083"
"BANYUL12859",-37.697336,145.061188,"Yulong Reserve",,"Bent","Street","BUNDOORA","3083","Cricket","outdoor","Synthetic Pitch","BANYULE","Bent Street, BUNDOORA 3083"
"BANYUL12859",-37.697336,145.061188,"Yulong Reserve",,"Bent","Street","BUNDOORA","3083","Football","outdoor","Grass","BANYULE","Bent Street, BUNDOORA 3083"
"BANYUL12799",-37.747777,145.08857,"Banyule Flats Reserve",,"Banyule","Road","VIEWBANK","3084","Cricket","outdoor","Synthetic Pitch","BANYULE","Banyule Road, VIEWBANK 3084"
"BANYUL12799",-37.747777,145.08857,"Banyule Flats Reserve",,"Banyule","Road","VIEWBANK","3084","Soccer","outdoor","Grass","BANYULE","Banyule Road, VIEWBANK 3084"
"BANYUL12813",-37.746418,145.067919,"De Winton Park",,"Grove","Road","ROSANNA","3084","Cricket","outdoor","Synthetic Pitch","BANYULE","Grove Road, ROSANNA 3084"
"BANYUL12813",-37.746418,145.067919,"De Winton Park",,"Grove","Road","ROSANNA","3084","Football","outdoor","Grass","BANYULE","Grove Road, ROSANNA 3084"
"BANYUL12813",-37.746418,145.067919,"De Winton Park",,"Grove","Road","ROSANNA","3084","Lawn Bowls","outdoor","Grass","BANYULE","Grove Road, ROSANNA 3084"
"BANYUL12813",-37.746418,145.067919,"De Winton Park",,"Grove","Road","ROSANNA","3084","Tennis","outdoor","Hard Court","BANYULE","Grove Road, ROSANNA 3084"
"BANYUL12825",-37.753959,145.072988,"Heidelberg Cricket Ground",,"Beverley","Road","HEIDELBERG","3084","Cricket","outdoor","Synthetic Pitch","BANYULE","Beverley Road, HEIDELBERG 3084"
"BANYUL12825",-37.753959,145.072988,"Heidelberg Cricket Ground",,"Beverley","Road","HEIDELBERG","3084","Football","outdoor","Grass","BANYULE","Beverley Road, HEIDELBERG 3084"
"BANYUL12825",-37.753959,145.072988,"Heidelberg Cricket Ground",,"Beverley","Road","HEIDELBERG","3084","Tennis","outdoor","Hard Court","BANYULE","Beverley Road, HEIDELBERG 3084"
"BANYUL12827",-37.755878,145.075764,"Heidelberg Park",,"Buckingham","Drive","HEIDELBERG","3084","Cricket","outdoor","Synthetic Pitch","BANYULE","Buckingham Drive, HEIDELBERG 3084"
"BANYUL12827",-37.755878,145.075764,"Heidelberg Park",,"Buckingham","Drive","HEIDELBERG","3084","Football","outdoor","Grass","BANYULE","Buckingham Drive, HEIDELBERG 3084"
"BANYUL11309",-37.736535,145.098561,"North Eastern Club Grounds",,"Henderson","Road","VIEWBANK","3084","Equestrian","outdoor","NA","BANYULE","Henderson Road, VIEWBANK 3084"
"BANYUL12851",-37.740499,145.092682,"Viewbank Reserve",,"Rutherford","Road","VIEWBANK","3084","Tennis","outdoor","Hard Court","BANYULE","Rutherford Road, VIEWBANK 3084"
"BANYUL12853",-37.752489,145.079546,"Warringal Parklands",,"Beverley","Road","HEIDELBERG","3084","Cricket","outdoor","Synthetic Pitch","BANYULE","Beverley Road, HEIDELBERG 3084"
"BANYUL12853",-37.752489,145.079546,"Warringal Parklands",,"Beverley","Road","HEIDELBERG","3084","Football","outdoor","Grass","BANYULE","Beverley Road, HEIDELBERG 3084"
"BANYUL12853",-37.752489,145.079546,"Warringal Parklands",,"Beverley","Road","HEIDELBERG","3084","Tennis","outdoor","Hard Court","BANYULE","Beverley Road, HEIDELBERG 3084"
"BANYUL12814",-37.722727,145.070588,"Dunvegan Reserve",,"Sommers","Avenue","MACLEOD","3085","Cricket","outdoor","Synthetic Pitch","BANYULE","Sommers Avenue, MACLEOD 3085"
"BANYUL12814",-37.722727,145.070588,"Dunvegan Reserve",,"Sommers","Avenue","MACLEOD","3085","Football","outdoor","Grass","BANYULE","Sommers Avenue, MACLEOD 3085"
"BANYUL12814",-37.722727,145.070588,"Dunvegan Reserve",,"Sommers","Avenue","MACLEOD","3085","Tennis","outdoor","Hard Court","BANYULE","Sommers Avenue, MACLEOD 3085"
"BANYUL12836",-37.72902,145.06907,"Macleod Park",,"Ruthven","Street","MACLEOD","3085","Cricket","outdoor","Synthetic Pitch","BANYULE","Ruthven Street, MACLEOD 3085"
"BANYUL12836",-37.72902,145.06907,"Macleod Park",,"Ruthven","Street","MACLEOD","3085","Football","outdoor","Grass","BANYULE","Ruthven Street, MACLEOD 3085"
"BANYUL12836",-37.72902,145.06907,"Macleod Park",,"Ruthven","Street","MACLEOD","3085","Tennis","outdoor","Hard Court","BANYULE","Ruthven Street, MACLEOD 3085"
"BANYUL12856",-37.71796,145.080081,"Winsor Reserve",,"Sommers","Avenue","MACLEOD","3085","Cricket","outdoor","Synthetic Pitch","BANYULE","Sommers Avenue, MACLEOD 3085"
"BANYUL12856",-37.71796,145.080081,"Winsor Reserve",,"Sommers","Avenue","MACLEOD","3085","Football","outdoor","Grass","BANYULE","Sommers Avenue, MACLEOD 3085"
"BANYUL12857",-37.728769,145.106565,"Yallambie Park",,"Kardinia","Drive","YALLAMBIE","3085","Soccer","outdoor","Grass","BANYULE","Kardinia Drive, YALLAMBIE 3085"
"BANYUL12857",-37.728769,145.106565,"Yallambie Park",,"Kardinia","Drive","YALLAMBIE","3085","Tennis","outdoor","Hard Court","BANYULE","Kardinia Drive, YALLAMBIE 3085"
"BANYUL12794",-37.704194,145.087592,"AK Lines Reserve",,"Grimshaw","Street","WATSONIA","3087","Cricket","outdoor","Turf Pitch","BANYULE","Grimshaw Street, WATSONIA 3087"
"BANYUL12794",-37.704194,145.087592,"AK Lines Reserve",,"Grimshaw","Street","WATSONIA","3087","Football","outdoor","Grass","BANYULE","Grimshaw Street, WATSONIA 3087"
"BANYUL12794",-37.704194,145.087592,"AK Lines Reserve",,"Grimshaw","Street","WATSONIA","3087","Playground","outdoor",,"BANYULE","Grimshaw Street, WATSONIA 3087"
"BANYUL12815",-37.71493,145.090947,"Elder Street Reserve",,"Elder","Street","WATSONIA","3087","Baseball","outdoor","Grass","BANYULE","Elder Street, WATSONIA 3087"
"BANYUL12815",-37.71493,145.090947,"Elder Street Reserve",,"Elder","Street","WATSONIA","3087","Cricket","outdoor","Synthetic Pitch","BANYULE","Elder Street, WATSONIA 3087"
"BANYUL12815",-37.71493,145.090947,"Elder Street Reserve",,"Elder","Street","WATSONIA","3087","Football","outdoor","Grass","BANYULE","Elder Street, WATSONIA 3087"
"BANYUL12815",-37.71493,145.090947,"Elder Street Reserve",,"Elder","Street","WATSONIA","3087","Soccer","outdoor","Grass","BANYULE","Elder Street, WATSONIA 3087"
"BANYUL12815",-37.71493,145.090947,"Elder Street Reserve",,"Elder","Street","WATSONIA","3087","Tennis","outdoor","Hard Court","BANYULE","Elder Street, WATSONIA 3087"
"BANYUL12819",-37.714772,145.087218,"Gabonia Avenue Reserve",,"Gabonia","Avenue","WATSONIA","3087","Soccer","outdoor","Grass","BANYULE","Gabonia Avenue, WATSONIA 3087"
"BANYUL12795",-37.691447,145.126294,"Anthony Beale Reserve",,"Wahroonga","Court","ST HELENA","3088","Cricket","outdoor","Synthetic Pitch","BANYULE","Wahroonga Court, ST HELENA 3088"
"BANYUL12795",-37.691447,145.126294,"Anthony Beale Reserve",,"Wahroonga","Court","ST HELENA","3088","Football","outdoor","Grass","BANYULE","Wahroonga Court, ST HELENA 3088"
"BANYUL12804",-37.715628,145.105598,"Central Park",,"Plenty","Lane","GREENSBOROUGH","3088","Cricket","outdoor","Synthetic Pitch","BANYULE","Plenty Lane, GREENSBOROUGH 3088"
"BANYUL12804",-37.715628,145.105598,"Central Park",,"Plenty","Lane","GREENSBOROUGH","3088","Tennis","outdoor","Hard Court","BANYULE","Plenty Lane, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Badminton","indoor","Wooden Gymnasium","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Basketball","indoor","Wooden Gymnasium","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Fitness / Gymnasium Workouts","indoor","NA","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Futsal","indoor","Wooden Gymnasium","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Netball","indoor","Wooden Gymnasium","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Squash / Racquetball","indoor","Wooden Flooring","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Table Tennis","indoor","Wooden Gymnasium","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"NILLUM11039",-37.688252,145.108263,"Diamond Valley Sports and Fitness Centre",,"Civic","Drive","GREENSBOROUGH","3088","Volleyball","indoor","Wooden Gymnasium","NILLUMBIK","Civic Drive, GREENSBOROUGH 3088"
"BANYUL12822",-37.700383,145.106353,"Greensborough Park",,"Diamond Creek","Road","GREENSBOROUGH","3088","Cricket","outdoor","Synthetic Pitch","BANYULE","Diamond Creek Road, GREENSBOROUGH 3088"
"BANYUL12822",-37.700383,145.106353,"Greensborough Park",,"Diamond Creek","Road","GREENSBOROUGH","3088","Football","outdoor","Grass","BANYULE","Diamond Creek Road, GREENSBOROUGH 3088"
"BANYUL12822",-37.700383,145.106353,"Greensborough Park",,"Diamond Creek","Road","GREENSBOROUGH","3088","Tennis","outdoor","Hard Court","BANYULE","Diamond Creek Road, GREENSBOROUGH 3088"
"BANYUL12824",-37.706035,145.098228,"Greensborough War Memorial Reserve",,"Henry","Street","GREENSBOROUGH","3088","Cricket","outdoor","Synthetic Pitch","BANYULE","Henry Street, GREENSBOROUGH 3088"
"BANYUL12824",-37.706035,145.098228,"Greensborough War Memorial Reserve",,"Henry","Street","GREENSBOROUGH","3088","Football","outdoor","Grass","BANYULE","Henry Street, GREENSBOROUGH 3088"
"BANYUL12834",-37.699253,145.099894,"Kalparrin Gardens",,"Yando","Street","GREENSBOROUGH","3088","Skating","outdoor","NA","BANYULE","Yando Street, GREENSBOROUGH 3088"
"BANYUL12834",-37.699253,145.099894,"Kalparrin Gardens",,"Yando","Street","GREENSBOROUGH","3088","Tennis","outdoor","Hard Court","BANYULE","Yando Street, GREENSBOROUGH 3088"
"BANYUL12843",-37.697878,145.103027,"Partingtons Flat",,"Kalparrin","Avenue","GREENSBOROUGH","3088","Soccer","outdoor","Grass","BANYULE","Kalparrin Avenue, GREENSBOROUGH 3088"
"BANYUL12823",-37.704373,145.104566,"WaterMarc",,"Flintoff","Street","GREENSBOROUGH","3088","Swimming","outdoor","50m Pool - Outdoor","BANYULE","Flintoff Street, GREENSBOROUGH 3088"
"BANYUL12854",-37.699948,145.104116,"Whatmough Park",,"Kalparrin","Avenue","GREENSBOROUGH","3088","Cricket","outdoor","Synthetic Pitch","BANYULE","Kalparrin Avenue, GREENSBOROUGH 3088"
